time,task,fatigue,skill_level,semaphore_state,sampling_rate,robot_active,collision,episode
30,Material Delivery,52.238260902915,3,RED,0.1,True,False,102
45,Packaging Preparation,67.75379324404358,4,RED,0.1,True,False,102
0,Rest Period,28.147602523667977,2,GREEN,5.0,False,False,103
15,HMI Supervision,37.88875797234356,2,ORANGE,2.0,False,False,103
30,Material Delivery,52.50138645456976,3,RED,0.1,True,False,103
45,Packaging Preparation,67.6673679362071,4,RED,0.1,True,False,103
0,Rest Period,27.11263682319128,2,GREEN,5.0,False,False,104
15,HMI Supervision,37.15935604639763,2,ORANGE,2.0,False,False,104
30,Material Delivery,52.266776110377634,3,RED,0.1,True,False,104
45,Packaging Preparation,68.57546471477016,4,RED,0.1,True,False,104
0,Rest Period,26.77917653169555,2,GREEN,5.0,False,False,105
15,HMI Supervision,36.18202882510375,2,ORANGE,2.0,False,False,105
30,Material Delivery,49.151797835534936,3,RED,0.1,True,False,105
45,Packaging Preparation,63.87077027006738,4,RED,0.1,True,False,105
0,Rest Period,28.055728976964545,2,GREEN,5.0,False,False,106
15,HMI Supervision,37.235552696515285,2,ORANGE,2.0,False,False,106
30,Material Delivery,50.37618930125197,3,RED,0.1,True,False,106
45,Packaging Preparation,65.47968754719922,4,RED,0.1,True,False,106
0,Rest Period,26.840394633083527,2,GREEN,5.0,False,False,107
15,HMI Supervision,37.02072531094139,2,ORANGE,2.0,False,False,107
30,Material Delivery,51.73944736152047,3,RED,0.1,True,False,107
45,Packaging Preparation,67.867740126062,4,RED,0.1,True,False,107
0,Rest Period,27.7909915888846,2,GREEN,5.0,False,False,108
15,HMI Supervision,37.14802448320533,2,ORANGE,2.0,False,False,108
30,Material Delivery,52.10740636583304,3,RED,0.1,True,False,108
45,Packaging Preparation,67.75072927109105,4,RED,0.1,True,False,108
0,Rest Period,28.425838807853832,2,GREEN,5.0,False,False,109
15,HMI Supervision,37.52186538273112,2,ORANGE,2.0,False,False,109
30,Material Delivery,52.07442790121536,3,RED,0.1,True,False,109
45,Packaging Preparation,66.60640603715154,4,RED,0.1,True,False,109
0,Rest Period,27.34810521909487,2,GREEN,5.0,False,False,110
15,HMI Supervision,36.43272339998114,2,ORANGE,2.0,False,False,110
30,Material Delivery,51.21948927817235,3,RED,0.1,True,False,110
45,Packaging Preparation,67.75980428437687,4,RED,0.1,True,False,110
0,Rest Period,27.004542035101892,2,GREEN,5.0,False,False,111
15,HMI Supervision,37.501298568131766,2,ORANGE,2.0,False,False,111
30,Material Delivery,52.372611990273676,3,RED,0.1,True,False,111
45,Packaging Preparation,68.96216527866545,4,RED,0.1,True,False,111
0,Rest Period,27.510115575981246,2,GREEN,5.0,False,False,112
15,HMI Supervision,36.58124944223783,2,ORANGE,2.0,False,False,112
30,Material Delivery,49.71625209409524,3,RED,0.1,True,False,112
45,Packaging Preparation,64.74365984073349,4,RED,0.1,True,False,112
0,Rest Period,27.844918077046422,2,GREEN,5.0,False,False,113
15,HMI Supervision,38.53297963614069,2,ORANGE,2.0,False,False,113
30,Material Delivery,51.811771015413996,3,RED,0.1,True,False,113
45,Packaging Preparation,68.15161778088653,4,RED,0.1,True,False,113
0,Rest Period,28.37402864948624,2,GREEN,5.0,False,False,114
15,HMI Supervision,38.528643482998724,2,ORANGE,2.0,False,False,114
30,Material Delivery,51.905202952120675,3,RED,0.1,True,False,114
45,Packaging Preparation,68.8013775513735,4,RED,0.1,True,False,114
0,Rest Period,29.011701417093555,2,GREEN,5.0,False,False,115
15,HMI Supervision,39.85475139315068,2,ORANGE,2.0,False,False,115
30,Material Delivery,53.59609707061984,3,RED,0.1,True,False,115
45,Packaging Preparation,68.90355139424553,4,RED,0.1,True,False,115
0,Rest Period,28.398378153746243,2,GREEN,5.0,False,False,116
15,HMI Supervision,37.72348386263262,2,ORANGE,2.0,False,False,116
30,Material Delivery,53.02496594679553,3,RED,0.1,True,False,116
45,Packaging Preparation,68.02105645436859,4,RED,0.1,True,False,116
0,Rest Period,26.79299966578889,2,GREEN,5.0,False,False,117
15,HMI Supervision,36.07467934239808,2,ORANGE,2.0,False,False,117
30,Material Delivery,49.39429340811539,3,RED,0.1,True,False,117
45,Packaging Preparation,65.93035285472487,4,RED,0.1,True,False,117
0,Rest Period,27.283759519295174,2,GREEN,5.0,False,False,118
15,HMI Supervision,36.60389963573348,2,ORANGE,2.0,False,False,118
30,Material Delivery,51.5970529521329,3,RED,0.1,True,False,118
45,Packaging Preparation,67.96971207412493,4,RED,0.1,True,False,118
0,Rest Period,27.202719037207203,2,GREEN,5.0,False,False,119
15,HMI Supervision,37.08944779224027,2,ORANGE,2.0,False,False,119
30,Material Delivery,51.09222818997939,3,RED,0.1,True,False,119
45,Packaging Preparation,66.0709978036864,4,RED,0.1,True,False,119
0,Rest Period,26.961104523284583,2,GREEN,5.0,False,False,120
15,HMI Supervision,36.499256233744035,2,ORANGE,2.0,False,False,120
30,Material Delivery,49.85971175933429,3,RED,0.1,True,False,120
45,Packaging Preparation,66.61284911497572,4,RED,0.1,True,False,120
0,Rest Period,28.223316111174903,2,GREEN,5.0,False,False,121
15,HMI Supervision,38.602295153553825,2,ORANGE,2.0,False,False,121
30,Material Delivery,53.201171304770426,3,RED,0.1,True,False,121
45,Packaging Preparation,67.74626916831716,4,RED,0.1,True,False,121
0,Rest Period,28.298153399127663,2,GREEN,5.0,False,False,122
15,HMI Supervision,38.34084955600215,2,ORANGE,2.0,False,False,122
30,Material Delivery,51.82839001138147,3,RED,0.1,True,False,122
45,Packaging Preparation,66.61557040394088,4,RED,0.1,True,False,122
0,Rest Period,28.645572653691403,2,GREEN,5.0,False,False,123
15,HMI Supervision,39.07426147051115,2,ORANGE,2.0,False,False,123
30,Material Delivery,52.31672314324826,3,RED,0.1,True,False,123
45,Packaging Preparation,69.32784811473869,4,RED,0.1,True,False,123
0,Rest Period,27.455298808170205,2,GREEN,5.0,False,False,124
15,HMI Supervision,37.225856341019664,2,ORANGE,2.0,False,False,124
30,Material Delivery,52.34016121655932,3,RED,0.1,True,False,124
45,Packaging Preparation,69.8354231223241,4,RED,0.1,True,False,124
0,Rest Period,27.228196944268795,2,GREEN,5.0,False,False,125
15,HMI Supervision,38.02781807438038,2,ORANGE,2.0,False,False,125
30,Material Delivery,52.83312367691382,3,RED,0.1,True,False,125
45,Packaging Preparation,69.50033144901613,4,RED,0.1,True,False,125
0,Rest Period,27.396633503122473,2,GREEN,5.0,False,False,126
15,HMI Supervision,36.88626448117987,2,ORANGE,2.0,False,False,126
30,Material Delivery,52.075190038905525,3,RED,0.1,True,False,126
45,Packaging Preparation,68.78508634268088,4,RED,0.1,True,False,126
0,Rest Period,27.21630165078234,2,GREEN,5.0,False,False,127
15,HMI Supervision,38.1014331289343,2,ORANGE,2.0,False,False,127
30,Material Delivery,52.602235674552986,3,RED,0.1,True,False,127
45,Packaging Preparation,70.01454746171166,4,RED,0.1,True,False,127
0,Rest Period,29.209535536586063,2,GREEN,5.0,False,False,128
15,HMI Supervision,39.98724126507459,2,ORANGE,2.0,False,False,128
30,Material Delivery,53.43253158542327,3,RED,0.1,True,False,128
45,Packaging Preparation,67.99632609286,4,RED,0.1,True,False,128
0,Rest Period,27.345323065320905,2,GREEN,5.0,False,False,129
15,HMI Supervision,36.54499900059562,2,ORANGE,2.0,False,False,129
30,Material Delivery,50.04825014950852,3,RED,0.1,True,False,129
45,Packaging Preparation,64.70304400347312,4,RED,0.1,True,False,129
0,Rest Period,28.15307227309963,2,GREEN,5.0,False,False,130
15,HMI Supervision,37.838764803993094,2,ORANGE,2.0,False,False,130
30,Material Delivery,52.86564272157206,3,RED,0.1,True,False,130
45,Packaging Preparation,68.05844263553122,4,RED,0.1,True,False,130
0,Rest Period,29.01595806088143,2,GREEN,5.0,False,False,131
15,HMI Supervision,39.81910842297667,2,ORANGE,2.0,False,False,131
30,Material Delivery,54.994107301827654,3,RED,0.1,True,False,131
45,Packaging Preparation,72.64247579663967,4,RED,0.1,True,False,131
0,Rest Period,28.747361434110243,2,GREEN,5.0,False,False,132
15,HMI Supervision,38.7569114309211,2,ORANGE,2.0,False,False,132
30,Material Delivery,53.749470579500986,3,RED,0.1,True,False,132
45,Packaging Preparation,70.6606282380061,4,RED,0.1,True,False,132
0,Rest Period,27.844741775943156,2,GREEN,5.0,False,False,133
15,HMI Supervision,37.36968383893745,2,ORANGE,2.0,False,False,133
30,Material Delivery,50.91407965875521,3,RED,0.1,True,False,133
45,Packaging Preparation,66.31022872541894,4,RED,0.1,True,False,133
0,Rest Period,26.854863224950904,2,GREEN,5.0,False,False,134
15,HMI Supervision,37.885185228320324,2,ORANGE,2.0,False,False,134
30,Material Delivery,51.51245657389584,3,RED,0.1,True,False,134
45,Packaging Preparation,66.6580515539427,4,RED,0.1,True,False,134
0,Rest Period,28.797360487624594,2,GREEN,5.0,False,False,135
15,HMI Supervision,38.681697846952304,2,ORANGE,2.0,False,False,135
30,Material Delivery,53.87250018914534,3,RED,0.1,True,False,135
45,Packaging Preparation,70.28655074851171,4,RED,0.1,True,False,135
0,Rest Period,29.33195011421751,2,GREEN,5.0,False,False,136
15,HMI Supervision,40.271840980229115,2,RED,0.1,True,False,136
30,Material Delivery,54.52242663794113,3,RED,0.1,True,False,136
45,Packaging Preparation,69.70787673355514,4,RED,0.1,True,False,136
0,Rest Period,27.32046900567316,2,GREEN,5.0,False,False,137
15,HMI Supervision,37.93243379754234,2,ORANGE,2.0,False,False,137
30,Material Delivery,50.648814865154215,3,RED,0.1,True,False,137
45,Packaging Preparation,67.93076755588682,4,RED,0.1,True,False,137
0,Rest Period,29.341709417107197,2,GREEN,5.0,False,False,138
15,HMI Supervision,39.18315587510154,2,ORANGE,2.0,False,False,138
30,Material Delivery,53.680053399471625,3,RED,0.1,True,False,138
45,Packaging Preparation,70.74387773069151,4,RED,0.1,True,False,138
0,Rest Period,27.32916397468705,2,GREEN,5.0,False,False,139
15,HMI Supervision,37.56597324371887,2,ORANGE,2.0,False,False,139
30,Material Delivery,50.37622152005861,3,RED,0.1,True,False,139
45,Packaging Preparation,65.67379765676836,4,RED,0.1,True,False,139
0,Rest Period,29.06463248845803,2,GREEN,5.0,False,False,140
15,HMI Supervision,39.84250899916159,2,ORANGE,2.0,False,False,140
30,Material Delivery,54.22563412514446,3,RED,0.1,True,False,140
45,Packaging Preparation,68.94986162446008,4,RED,0.1,True,False,140
0,Rest Period,27.717717029402138,2,GREEN,5.0,False,False,141
15,HMI Supervision,38.216791457916194,2,ORANGE,2.0,False,False,141
30,Material Delivery,50.99791040029854,3,RED,0.1,True,False,141
45,Packaging Preparation,67.63617103164584,4,RED,0.1,True,False,141
0,Rest Period,28.966650045667286,2,GREEN,5.0,False,False,142
15,HMI Supervision,38.97762906609385,2,ORANGE,2.0,False,False,142
30,Material Delivery,53.83348896102501,3,RED,0.1,True,False,142
45,Packaging Preparation,70.45492081073961,4,RED,0.1,True,False,142
0,Rest Period,27.44194378514219,2,GREEN,5.0,False,False,143
15,HMI Supervision,38.089770088572116,2,ORANGE,2.0,False,False,143
30,Material Delivery,53.01789311274505,3,RED,0.1,True,False,143
45,Packaging Preparation,69.73673826800031,4,RED,0.1,True,False,143
0,Rest Period,28.565400514956835,2,GREEN,5.0,False,False,144
15,HMI Supervision,38.853809385169356,2,ORANGE,2.0,False,False,144
30,Material Delivery,51.85131762893703,3,RED,0.1,True,False,144
45,Packaging Preparation,69.09493535299923,4,RED,0.1,True,False,144
0,Rest Period,28.90038171897403,2,GREEN,5.0,False,False,145
15,HMI Supervision,38.61897061603491,2,ORANGE,2.0,False,False,145
30,Material Delivery,51.62249072600969,3,RED,0.1,True,False,145
45,Packaging Preparation,68.73864143725405,4,RED,0.1,True,False,145
0,Rest Period,26.761667125180935,2,GREEN,5.0,False,False,146
15,HMI Supervision,37.04669023111618,2,ORANGE,2.0,False,False,146
30,Material Delivery,51.36444997149269,3,RED,0.1,True,False,146
45,Packaging Preparation,67.84460827844245,4,RED,0.1,True,False,146
0,Rest Period,28.780396481344486,2,GREEN,5.0,False,False,147
15,HMI Supervision,39.355062565373565,2,ORANGE,2.0,False,False,147
30,Material Delivery,54.59681025614016,3,RED,0.1,True,False,147
45,Packaging Preparation,71.07252653310013,4,RED,0.1,True,False,147
0,Rest Period,27.012550390055672,2,GREEN,5.0,False,False,148
15,HMI Supervision,37.44020069188031,2,ORANGE,2.0,False,False,148
30,Material Delivery,50.834889043661924,3,RED,0.1,True,False,148
45,Packaging Preparation,65.49608447437669,4,RED,0.1,True,False,148
0,Rest Period,27.64775477864722,2,GREEN,5.0,False,False,149
15,HMI Supervision,36.78469626661037,2,ORANGE,2.0,False,False,149
30,Material Delivery,52.0557304906153,3,RED,0.1,True,False,149
45,Packaging Preparation,68.90711287051009,4,RED,0.1,True,False,149
0,Rest Period,28.72406694137475,2,GREEN,5.0,False,False,150
15,HMI Supervision,37.813535279948034,2,ORANGE,2.0,False,False,150
30,Material Delivery,51.731849781177054,3,RED,0.1,True,False,150
45,Packaging Preparation,68.37022794008394,4,RED,0.1,True,False,150
0,Rest Period,27.45916559899515,2,GREEN,5.0,False,False,151
15,HMI Supervision,37.36079001648945,2,ORANGE,2.0,False,False,151
30,Material Delivery,50.37230047761421,3,RED,0.1,True,False,151
45,Packaging Preparation,67.0440204223728,4,RED,0.1,True,False,151
0,Rest Period,26.96001452905735,2,GREEN,5.0,False,False,152
15,HMI Supervision,37.32058206976244,2,ORANGE,2.0,False,False,152
30,Material Delivery,52.528491408441084,3,RED,0.1,True,False,152
45,Packaging Preparation,68.36128611978783,4,RED,0.1,True,False,152
0,Rest Period,27.84048829717718,2,GREEN,5.0,False,False,153
15,HMI Supervision,37.6846530370824,2,ORANGE,2.0,False,False,153
30,Material Delivery,52.98495067489032,3,RED,0.1,True,False,153
45,Packaging Preparation,70.30000911870034,4,RED,0.1,True,False,153
0,Rest Period,27.30120327750547,2,GREEN,5.0,False,False,154
15,HMI Supervision,37.656053596511,2,ORANGE,2.0,False,False,154
30,Material Delivery,52.62261311356359,3,RED,0.1,True,False,154
45,Packaging Preparation,70.17551401716985,4,RED,0.1,True,False,154
0,Rest Period,29.012106468364145,2,GREEN,5.0,False,False,155
15,HMI Supervision,39.60665937609869,2,ORANGE,2.0,False,False,155
30,Material Delivery,54.28491631082966,3,RED,0.1,True,False,155
45,Packaging Preparation,69.15121236819013,4,RED,0.1,True,False,155
0,Rest Period,29.148412882798944,2,GREEN,5.0,False,False,156
15,HMI Supervision,39.794452837661055,2,ORANGE,2.0,False,False,156
30,Material Delivery,52.676742684866134,3,RED,0.1,True,False,156
45,Packaging Preparation,69.32240725687113,4,RED,0.1,True,False,156
0,Rest Period,27.268369536687878,2,GREEN,5.0,False,False,157
15,HMI Supervision,36.442429500208895,2,ORANGE,2.0,False,False,157
30,Material Delivery,49.74792109858282,3,RED,0.1,True,False,157
45,Packaging Preparation,65.18918298672749,4,RED,0.1,True,False,157
0,Rest Period,26.775329609160146,2,GREEN,5.0,False,False,158
15,HMI Supervision,36.60924165753758,2,ORANGE,2.0,False,False,158
30,Material Delivery,50.83829898679044,3,RED,0.1,True,False,158
45,Packaging Preparation,67.51419084125665,4,RED,0.1,True,False,158
0,Rest Period,28.780411081011643,2,GREEN,5.0,False,False,159
15,HMI Supervision,38.79123004499988,2,ORANGE,2.0,False,False,159
30,Material Delivery,52.02153563925633,3,RED,0.1,True,False,159
45,Packaging Preparation,66.92394633197019,4,RED,0.1,True,False,159
0,Rest Period,28.358386466570295,2,GREEN,5.0,False,False,160
15,HMI Supervision,38.52828032037899,2,ORANGE,2.0,False,False,160
30,Material Delivery,51.99410737037973,3,RED,0.1,True,False,160
45,Packaging Preparation,66.72115883263464,4,RED,0.1,True,False,160
0,Rest Period,26.831660113945468,2,GREEN,5.0,False,False,161
15,HMI Supervision,36.674475899110675,2,ORANGE,2.0,False,False,161
30,Material Delivery,50.81291486576042,3,RED,0.1,True,False,161
45,Packaging Preparation,67.82779816990057,4,RED,0.1,True,False,161
0,Rest Period,27.182129539696174,2,GREEN,5.0,False,False,162
15,HMI Supervision,37.506354341278886,2,ORANGE,2.0,False,False,162
30,Material Delivery,50.14947968534243,3,RED,0.1,True,False,162
45,Packaging Preparation,64.76130750586366,4,RED,0.1,True,False,162
0,Rest Period,28.595647955766893,2,GREEN,5.0,False,False,163
15,HMI Supervision,39.07596268935308,2,ORANGE,2.0,False,False,163
30,Material Delivery,52.57802872654751,3,RED,0.1,True,False,163
45,Packaging Preparation,67.28019738344231,4,RED,0.1,True,False,163
0,Rest Period,28.174216101761253,2,GREEN,5.0,False,False,164
15,HMI Supervision,38.128375853643035,2,ORANGE,2.0,False,False,164
30,Material Delivery,52.152039277654794,3,RED,0.1,True,False,164
45,Packaging Preparation,66.85907151997299,4,RED,0.1,True,False,164
0,Rest Period,27.389939440766483,2,GREEN,5.0,False,False,165
15,HMI Supervision,38.18722440961681,2,ORANGE,2.0,False,False,165
30,Material Delivery,53.46488847335219,3,RED,0.1,True,False,165
45,Packaging Preparation,68.49448698271291,4,RED,0.1,True,False,165
0,Rest Period,28.464227294057288,2,GREEN,5.0,False,False,166
15,HMI Supervision,38.625508031441925,2,ORANGE,2.0,False,False,166
30,Material Delivery,51.81789675975625,3,RED,0.1,True,False,166
45,Packaging Preparation,69.39198281024743,4,RED,0.1,True,False,166
0,Rest Period,27.26580579692507,2,GREEN,5.0,False,False,167
15,HMI Supervision,36.45592459897321,2,ORANGE,2.0,False,False,167
30,Material Delivery,49.7298598579195,3,RED,0.1,True,False,167
45,Packaging Preparation,66.9620146002804,4,RED,0.1,True,False,167
0,Rest Period,28.683464020331954,2,GREEN,5.0,False,False,168
15,HMI Supervision,38.42379335535135,2,ORANGE,2.0,False,False,168
30,Material Delivery,53.734335638174954,3,RED,0.1,True,False,168
45,Packaging Preparation,70.96250674072802,4,RED,0.1,True,False,168
0,Rest Period,27.88978624408483,2,GREEN,5.0,False,False,169
15,HMI Supervision,37.91299081634848,2,ORANGE,2.0,False,False,169
30,Material Delivery,52.980949016939896,3,RED,0.1,True,False,169
45,Packaging Preparation,68.31456624606442,4,RED,0.1,True,False,169
0,Rest Period,29.126268332059563,2,GREEN,5.0,False,False,170
15,HMI Supervision,39.423431165022166,2,ORANGE,2.0,False,False,170
30,Material Delivery,54.0238164975608,3,RED,0.1,True,False,170
45,Packaging Preparation,70.7666146341903,4,RED,0.1,True,False,170
0,Rest Period,27.213972914151334,2,GREEN,5.0,False,False,171
15,HMI Supervision,38.21147705317503,2,ORANGE,2.0,False,False,171
30,Material Delivery,53.15021146367616,3,RED,0.1,True,False,171
45,Packaging Preparation,68.38882321251036,4,RED,0.1,True,False,171
0,Rest Period,27.90724671555696,2,GREEN,5.0,False,False,172
15,HMI Supervision,37.67430578805049,2,ORANGE,2.0,False,False,172
30,Material Delivery,50.6855373925627,3,RED,0.1,True,False,172
45,Packaging Preparation,68.24235094725897,4,RED,0.1,True,False,172
0,Rest Period,28.459082694452775,2,GREEN,5.0,False,False,173
15,HMI Supervision,39.058763677082844,2,ORANGE,2.0,False,False,173
30,Material Delivery,54.31956439285199,3,RED,0.1,True,False,173
45,Packaging Preparation,69.52228638019413,4,RED,0.1,True,False,173
0,Rest Period,27.18806813227848,2,GREEN,5.0,False,False,174
15,HMI Supervision,36.91044451690537,2,ORANGE,2.0,False,False,174
30,Material Delivery,50.66762070792181,3,RED,0.1,True,False,174
45,Packaging Preparation,67.09365611492075,4,RED,0.1,True,False,174
0,Rest Period,27.18097937962148,2,GREEN,5.0,False,False,175
